Date,Region,Product,Unit,Price
2019-10-01,Patagonia,Harina de trigo común,kg,41.25
2019-10-01,Patagonia,Arroz blanco simple,kg,58.72
2019-10-01,Patagonia,Fideos secos tipo guisero,500 g,53.81
2019-10-01,Patagonia,Carne picada común,kg,220.45
2019-10-01,Patagonia,Pollo entero,kg,106.25
2019-10-01,Patagonia,Aceite de girasol,"1,5 litros",127.76
2019-10-01,Patagonia,Leche fresca entera sachet,Litro,55.77
2019-10-01,Patagonia,Huevos de gallina,Docena,90.31
2019-10-01,Patagonia,Papa,kg,37.42
2019-10-01,Patagonia,Azúcar,kg,45.33
2019-10-01,Patagonia,Detergente líquido,750 cc,99.0
2019-10-01,Patagonia,Lavandina,1.000 cc,45.68
2019-10-01,Patagonia,Jabón de tocador,125 g,39.02
2019-11-01,GBA,Pan francés,kg,106.12
2019-11-01,GBA,Harina de trigo común,kg,39.48
2019-11-01,GBA,Arroz blanco simple,kg,54.75
2019-11-01,GBA,Fideos secos tipo guisero,500 g,53.09
2019-11-01,GBA,Carne picada común,kg,168.39
2019-11-01,GBA,Pollo entero,kg,101.17
2019-11-01,GBA,Aceite de girasol,"1,5 litros",130.85
2019-11-01,GBA,Leche fresca entera sachet,Litro,50.04
2019-11-01,GBA,Huevos de gallina,Docena,87.83
2019-11-01,GBA,Papa,kg,28.35
2019-11-01,GBA,Azúcar,kg,43.12
2019-11-01,GBA,Detergente líquido,750 cc,63.01
2019-11-01,GBA,Lavandina,1.000 cc,44.68
2019-11-01,GBA,Jabón de tocador,125 g,36.08
2019-11-01,Pampeana,Pan francés,kg,84.09
2019-11-01,Pampeana,Harina de trigo común,kg,40.22
2019-11-01,Pampeana,Arroz blanco simple,kg,58.57
2019-11-01,Pampeana,Fideos secos tipo guisero,500 g,48.66
2019-11-01,Pampeana,Carne picada común,kg,192.05
2019-11-01,Pampeana,Pollo entero,kg,105.03
2019-11-01,Pampeana,Aceite de girasol,"1,5 litros",137.7
2019-11-01,Pampeana,Leche fresca entera sachet,Litro,54.23
2019-11-01,Pampeana,Huevos de gallina,Docena,83.47
2019-11-01,Pampeana,Papa,kg,27.26
2019-11-01,Pampeana,Azúcar,kg,40.89
2019-11-01,Pampeana,Detergente líquido,750 cc,63.46
2019-11-01,Pampeana,Lavandina,1.000 cc,42.57
2019-11-01,Pampeana,Jabón de tocador,125 g,38.74
2019-11-01,Noreste,Pan francés,kg,74.73
2019-11-01,Noreste,Harina de trigo común,kg,38.66
2019-11-01,Noreste,Arroz blanco simple,kg,54.22
2019-11-01,Noreste,Fideos secos tipo guisero,500 g,43.54
2019-11-01,Noreste,Carne picada común,kg,197.39
2019-11-01,Noreste,Pollo entero,kg,105.78
2019-11-01,Noreste,Aceite de girasol,"1,5 litros",136.91
2019-11-01,Noreste,Leche fresca entera sachet,Litro,56.73
2019-11-01,Noreste,Huevos de gallina,Docena,73.2
2019-11-01,Noreste,Papa,kg,25.27
2019-11-01,Noreste,Azúcar,kg,38.6
2019-11-01,Noreste,Detergente líquido,750 cc,58.33
2019-11-01,Noreste,Lavandina,1.000 cc,43.84
2019-11-01,Noreste,Jabón de tocador,125 g,36.95
2019-11-01,Noroeste,Pan francés,kg,82.71
2019-11-01,Noroeste,Harina de trigo común,kg,37.92
2019-11-01,Noroeste,Arroz blanco simple,kg,53.59
2019-11-01,Noroeste,Fideos secos tipo guisero,500 g,41.38
2019-11-01,Noroeste,Carne picada común,kg,197.11
2019-11-01,Noroeste,Pollo entero,kg,101.33
2019-11-01,Noroeste,Aceite de girasol,"1,5 litros",134.99
2019-11-01,Noroeste,Leche fresca entera sachet,Litro,54.4
2019-11-01,Noroeste,Huevos de gallina,Docena,75.15
2019-11-01,Noroeste,Papa,kg,19.91
2019-11-01,Noroeste,Azúcar,kg,35.41
2019-11-01,Noroeste,Detergente líquido,750 cc,60.43
2019-11-01,Noroeste,Lavandina,1.000 cc,43.33
2019-11-01,Noroeste,Jabón de tocador,125 g,37.26
2019-11-01,Cuyo,Pan francés,kg,75.87
2019-11-01,Cuyo,Harina de trigo común,kg,38.05
2019-11-01,Cuyo,Arroz blanco simple,kg,57.6
2019-11-01,Cuyo,Fideos secos tipo guisero,500 g,50.63
2019-11-01,Cuyo,Carne picada común,kg,185.1
2019-11-01,Cuyo,Pollo entero,kg,105.61
2019-11-01,Cuyo,Aceite de girasol,"1,5 litros",126.58
2019-11-01,Cuyo,Leche fresca entera sachet,Litro,57.29
2019-11-01,Cuyo,Huevos de gallina,Docena,83.74
2019-11-01,Cuyo,Papa,kg,25.1
2019-11-01,Cuyo,Azúcar,kg,41.02
2019-11-01,Cuyo,Detergente líquido,750 cc,63.84
2019-11-01,Cuyo,Lavandina,1.000 cc,43.78
2019-11-01,Cuyo,Jabón de tocador,125 g,39.84
2019-11-01,Patagonia,Pan francés,kg,100.59
2019-11-01,Patagonia,Harina de trigo común,kg,42.43
2019-11-01,Patagonia,Arroz blanco simple,kg,63.73
2019-11-01,Patagonia,Fideos secos tipo guisero,500 g,56.17
2019-11-01,Patagonia,Carne picada común,kg,229.97
2019-11-01,Patagonia,Pollo entero,kg,111.18
2019-11-01,Patagonia,Aceite de girasol,"1,5 litros",130.87
2019-11-01,Patagonia,Leche fresca entera sachet,Litro,59.57
2019-11-01,Patagonia,Huevos de gallina,Docena,92.27
2019-11-01,Patagonia,Papa,kg,38.48
2019-11-01,Patagonia,Azúcar,kg,45.89
2019-11-01,Patagonia,Detergente líquido,750 cc,102.68
2019-11-01,Patagonia,Lavandina,1.000 cc,46.98
2019-11-01,Patagonia,Jabón de tocador,125 g,42.42
2019-12-01,GBA,Pan francés,kg,108.02
2019-12-01,GBA,Harina de trigo común,kg,40.24
2019-12-01,GBA,Arroz blanco simple,kg,57.46
2019-12-01,GBA,Fideos secos tipo guisero,500 g,53.79
2019-12-01,GBA,Carne picada común,kg,178.35
2019-12-01,GBA,Pollo entero,kg,102.48
2019-12-01,GBA,Aceite de girasol,"1,5 litros",132.73
2019-12-01,GBA,Leche fresca entera sachet,Litro,50.98
2019-12-01,GBA,Huevos de gallina,Docena,90.9
2019-12-01,GBA,Papa,kg,27.6
2019-12-01,GBA,Azúcar,kg,44.18
2019-12-01,GBA,Detergente líquido,750 cc,63.55
2019-12-01,GBA,Lavandina,1.000 cc,46.38
2019-12-01,GBA,Jabón de tocador,125 g,37.49
2019-12-01,Pampeana,Pan francés,kg,85.63
2019-12-01,Pampeana,Harina de trigo común,kg,40.63
2019-12-01,Pampeana,Arroz blanco simple,kg,61.29
2019-12-01,Pampeana,Fideos secos tipo guisero,500 g,49.18
2019-12-01,Pampeana,Carne picada común,kg,198.64
2019-12-01,Pampeana,Pollo entero,kg,107.36
2019-12-01,Pampeana,Aceite de girasol,"1,5 litros",141.13
2019-12-01,Pampeana,Leche fresca entera sachet,Litro,54.62
2019-12-01,Pampeana,Huevos de gallina,Docena,85.93
2019-12-01,Pampeana,Papa,kg,27.4
2019-12-01,Pampeana,Azúcar,kg,42.84
2019-12-01,Pampeana,Detergente líquido,750 cc,64.69
2019-12-01,Pampeana,Lavandina,1.000 cc,43.63
2019-12-01,Pampeana,Jabón de tocador,125 g,39.54
2019-12-01,Noreste,Pan francés,kg,75.17
2019-12-01,Noreste,Harina de trigo común,kg,40.08
2019-12-01,Noreste,Arroz blanco simple,kg,56.48
2019-12-01,Noreste,Fideos secos tipo guisero,500 g,43.95
2019-12-01,Noreste,Carne picada común,kg,206.78
2019-12-01,Noreste,Pollo entero,kg,110.64
2019-12-01,Noreste,Aceite de girasol,"1,5 litros",139.77
2019-12-01,Noreste,Leche fresca entera sachet,Litro,57.24
2019-12-01,Noreste,Huevos de gallina,Docena,75.63
2019-12-01,Noreste,Papa,kg,26.86
2019-12-01,Noreste,Azúcar,kg,40.71
2019-12-01,Noreste,Detergente líquido,750 cc,61.06
2019-12-01,Noreste,Lavandina,1.000 cc,44.22
2019-12-01,Noreste,Jabón de tocador,125 g,38.34
2019-12-01,Noroeste,Pan francés,kg,85.79
2019-12-01,Noroeste,Harina de trigo común,kg,38.52
2019-12-01,Noroeste,Arroz blanco simple,kg,56.04
2019-12-01,Noroeste,Fideos secos tipo guisero,500 g,42.25
2019-12-01,Noroeste,Carne picada común,kg,201.3
2019-12-01,Noroeste,Pollo entero,kg,104.03
2019-12-01,Noroeste,Aceite de girasol,"1,5 litros",139.34
2019-12-01,Noroeste,Leche fresca entera sachet,Litro,54.17
2019-12-01,Noroeste,Huevos de gallina,Docena,76.69
2019-12-01,Noroeste,Papa,kg,19.4
2019-12-01,Noroeste,Azúcar,kg,37.18
2019-12-01,Noroeste,Detergente líquido,750 cc,62.0
2019-12-01,Noroeste,Lavandina,1.000 cc,44.89
2019-12-01,Noroeste,Jabón de tocador,125 g,38.28
2019-12-01,Cuyo,Pan francés,kg,76.21
2019-12-01,Cuyo,Harina de trigo común,kg,38.59
2019-12-01,Cuyo,Arroz blanco simple,kg,58.37
2019-12-01,Cuyo,Fideos secos tipo guisero,500 g,50.9
2019-12-01,Cuyo,Carne picada común,kg,190.37
2019-12-01,Cuyo,Pollo entero,kg,107.87
2019-12-01,Cuyo,Aceite de girasol,"1,5 litros",130.74
2019-12-01,Cuyo,Leche fresca entera sachet,Litro,58.3
2019-12-01,Cuyo,Huevos de gallina,Docena,85.6
2019-12-01,Cuyo,Papa,kg,22.76
2019-12-01,Cuyo,Azúcar,kg,43.16
2019-12-01,Cuyo,Detergente líquido,750 cc,65.69
2019-12-01,Cuyo,Lavandina,1.000 cc,45.84
2019-12-01,Cuyo,Jabón de tocador,125 g,40.72
2019-12-01,Patagonia,Pan francés,kg,105.31
2019-12-01,Patagonia,Harina de trigo común,kg,43.17
2019-12-01,Patagonia,Arroz blanco simple,kg,66.16
2019-12-01,Patagonia,Fideos secos tipo guisero,500 g,56.91
2019-12-01,Patagonia,Carne picada común,kg,238.45
2019-12-01,Patagonia,Pollo entero,kg,112.99
2019-12-01,Patagonia,Aceite de girasol,"1,5 litros",133.15
2019-12-01,Patagonia,Leche fresca entera sachet,Litro,60.99
2019-12-01,Patagonia,Huevos de gallina,Docena,97.86
2019-12-01,Patagonia,Papa,kg,38.71
2019-12-01,Patagonia,Azúcar,kg,47.91
2019-12-01,Patagonia,Detergente líquido,750 cc,106.76
2019-12-01,Patagonia,Lavandina,1.000 cc,48.34
2019-12-01,Patagonia,Jabón de tocador,125 g,44.58
,GBA,Pan francés,kg,111.25
,GBA,Harina de trigo común,kg,42.07
,GBA,Arroz blanco simple,kg,63.84
,GBA,Fideos secos tipo guisero,500 g,56.92
,GBA,Carne picada común,kg,202.41
,GBA,Pollo entero,kg,107.04
,GBA,Aceite de girasol,"1,5 litros",144.33
,GBA,Leche fresca entera sachet,Litro,55.02
,GBA,Huevos de gallina,Docena,93.89
,GBA,Papa,kg,31.24
,GBA,Azúcar,kg,50.66
,GBA,Detergente líquido,750 cc,63.3
,GBA,Lavandina,1.000 cc,47.36
,GBA,Jabón de tocador,125 g,38.79
,Pampeana,Pan francés,kg,88.32
,Pampeana,Harina de trigo común,kg,42.74
,Pampeana,Arroz blanco simple,kg,66.91
,Pampeana,Fideos secos tipo guisero,500 g,52.64
,Pampeana,Carne picada común,kg,210.95
,Pampeana,Pollo entero,kg,111.42
,Pampeana,Aceite de girasol,"1,5 litros",154.69
,Pampeana,Leche fresca entera sachet,Litro,58.1
,Pampeana,Huevos de gallina,Docena,89.82
,Pampeana,Papa,kg,29.96
,Pampeana,Azúcar,kg,48.88
,Pampeana,Detergente líquido,750 cc,65.59
,Pampeana,Lavandina,1.000 cc,45.55
,Pampeana,Jabón de tocador,125 g,40.59
,Noreste,Pan francés,kg,78.48
,Noreste,Harina de trigo común,kg,42.74
,Noreste,Arroz blanco simple,kg,62.02
,Noreste,Fideos secos tipo guisero,500 g,47.89
,Noreste,Carne picada común,kg,216.23
,Noreste,Pollo entero,kg,111.7
,Noreste,Aceite de girasol,"1,5 litros",152.32
,Noreste,Leche fresca entera sachet,Litro,62.56
,Noreste,Huevos de gallina,Docena,80.62
,Noreste,Papa,kg,30.11
,Noreste,Azúcar,kg,47.98
,Noreste,Detergente líquido,750 cc,61.49
,Noreste,Lavandina,1.000 cc,46.49
,Noreste,Jabón de tocador,125 g,39.42
,Noroeste,Pan francés,kg,86.85
,Noroeste,Harina de trigo común,kg,40.4
,Noroeste,Arroz blanco simple,kg,60.44
,Noroeste,Fideos secos tipo guisero,500 g,44.73
,Noroeste,Carne picada común,kg,209.87
,Noroeste,Pollo entero,kg,106.37
,Noroeste,Aceite de girasol,"1,5 litros",147.41
,Noroeste,Leche fresca entera sachet,Litro,57.59
,Noroeste,Huevos de gallina,Docena,78.48
,Noroeste,Papa,kg,23.31
,Noroeste,Azúcar,kg,42.49
,Noroeste,Detergente líquido,750 cc,64.12
,Noroeste,Lavandina,1.000 cc,46.97
,Noroeste,Jabón de tocador,125 g,38.92
,Cuyo,Pan francés,kg,78.47
,Cuyo,Harina de trigo común,kg,40.47
,Cuyo,Arroz blanco simple,kg,65.26
,Cuyo,Fideos secos tipo guisero,500 g,53.28
,Cuyo,Carne picada común,kg,195.46
,Cuyo,Pollo entero,kg,112.19
,Cuyo,Aceite de girasol,"1,5 litros",141.75
,Cuyo,Leche fresca entera sachet,Litro,61.45
,Cuyo,Huevos de gallina,Docena,89.67
,Cuyo,Papa,kg,24.24
,Cuyo,Azúcar,kg,50.43
,Cuyo,Detergente líquido,750 cc,66.12
,Cuyo,Lavandina,1.000 cc,46.44
,Cuyo,Jabón de tocador,125 g,42.05
,Patagonia,Pan francés,kg,111.71
,Patagonia,Harina de trigo común,kg,45.35
,Patagonia,Arroz blanco simple,kg,70.15
,Patagonia,Fideos secos tipo guisero,500 g,59.26
,Patagonia,Carne picada común,kg,252.95
,Patagonia,Pollo entero,kg,120.01
,Patagonia,Aceite de girasol,"1,5 litros",145.28
,Patagonia,Leche fresca entera sachet,Litro,62.83
,Patagonia,Huevos de gallina,Docena,105.86
,Patagonia,Papa,kg,39.66
,Patagonia,Azúcar,kg,55.51
,Patagonia,Detergente líquido,750 cc,112.48
,Patagonia,Lavandina,1.000 cc,50.46
,Patagonia,Jabón de tocador,125 g,46.27
2020-02-01,GBA,Pan francés,kg,112.99
2020-02-01,GBA,Harina de trigo común,kg,43.62
2020-02-01,GBA,Arroz blanco simple,kg,66.04
2020-02-01,GBA,Fideos secos tipo guisero,500 g,58.85
2020-02-01,GBA,Carne picada común,kg,209.42
2020-02-01,GBA,Pollo entero,kg,108.47
2020-02-01,GBA,Aceite de girasol,"1,5 litros",149.44
2020-02-01,GBA,Leche fresca entera sachet,Litro,54.01
2020-02-01,GBA,Huevos de gallina,Docena,96.04
2020-02-01,GBA,Papa,kg,33.23
2020-02-01,GBA,Azúcar,kg,56.99
2020-02-01,GBA,Detergente líquido,750 cc,64.91
2020-02-01,GBA,Lavandina,1.000 cc,47.71
2020-02-01,GBA,Jabón de tocador,125 g,40.6
2020-02-01,Pampeana,Pan francés,kg,89.91
2020-02-01,Pampeana,Harina de trigo común,kg,43.71
2020-02-01,Pampeana,Arroz blanco simple,kg,70.81
2020-02-01,Pampeana,Fideos secos tipo guisero,500 g,54.38
2020-02-01,Pampeana,Carne picada común,kg,215.94
2020-02-01,Pampeana,Pollo entero,kg,111.93
2020-02-01,Pampeana,Aceite de girasol,"1,5 litros",158.38
2020-02-01,Pampeana,Leche fresca entera sachet,Litro,59.46
2020-02-01,Pampeana,Huevos de gallina,Docena,93.88
2020-02-01,Pampeana,Papa,kg,32.62
2020-02-01,Pampeana,Azúcar,kg,56.88
2020-02-01,Pampeana,Detergente líquido,750 cc,66.51
2020-02-01,Pampeana,Lavandina,1.000 cc,45.97
2020-02-01,Pampeana,Jabón de tocador,125 g,41.51
2020-02-01,Noreste,Pan francés,kg,80.45
2020-02-01,Noreste,Harina de trigo común,kg,43.24
2020-02-01,Noreste,Arroz blanco simple,kg,62.89
2020-02-01,Noreste,Fideos secos tipo guisero,500 g,48.72
2020-02-01,Noreste,Carne picada común,kg,228.49
2020-02-01,Noreste,Pollo entero,kg,111.57
2020-02-01,Noreste,Aceite de girasol,"1,5 litros",159.17
2020-02-01,Noreste,Leche fresca entera sachet,Litro,61.57
2020-02-01,Noreste,Huevos de gallina,Docena,82.35
2020-02-01,Noreste,Papa,kg,32.1
2020-02-01,Noreste,Azúcar,kg,56.86
2020-02-01,Noreste,Detergente líquido,750 cc,61.03
2020-02-01,Noreste,Lavandina,1.000 cc,47.68
2020-02-01,Noreste,Jabón de tocador,125 g,40.19
2020-02-01,Noroeste,Pan francés,kg,87.93
2020-02-01,Noroeste,Harina de trigo común,kg,41.33
2020-02-01,Noroeste,Arroz blanco simple,kg,64.28
2020-02-01,Noroeste,Fideos secos tipo guisero,500 g,46.08
2020-02-01,Noroeste,Carne picada común,kg,216.24
2020-02-01,Noroeste,Pollo entero,kg,106.09
2020-02-01,Noroeste,Aceite de girasol,"1,5 litros",154.16
2020-02-01,Noroeste,Leche fresca entera sachet,Litro,59.42
2020-02-01,Noroeste,Huevos de gallina,Docena,81.76
2020-02-01,Noroeste,Papa,kg,28.12
2020-02-01,Noroeste,Azúcar,kg,51.55
2020-02-01,Noroeste,Detergente líquido,750 cc,65.49
2020-02-01,Noroeste,Lavandina,1.000 cc,47.72
2020-02-01,Noroeste,Jabón de tocador,125 g,40.44
2020-02-01,Cuyo,Pan francés,kg,80.5
2020-02-01,Cuyo,Harina de trigo común,kg,42.11
2020-02-01,Cuyo,Arroz blanco simple,kg,71.03
2020-02-01,Cuyo,Fideos secos tipo guisero,500 g,54.49
2020-02-01,Cuyo,Carne picada común,kg,201.11
2020-02-01,Cuyo,Pollo entero,kg,111.45
2020-02-01,Cuyo,Aceite de girasol,"1,5 litros",147.72
2020-02-01,Cuyo,Leche fresca entera sachet,Litro,61.66
2020-02-01,Cuyo,Huevos de gallina,Docena,94.38
2020-02-01,Cuyo,Papa,kg,33.55
2020-02-01,Cuyo,Azúcar,kg,57.36
2020-02-01,Cuyo,Detergente líquido,750 cc,67.07
2020-02-01,Cuyo,Lavandina,1.000 cc,45.73
2020-02-01,Cuyo,Jabón de tocador,125 g,43.56
2020-02-01,Patagonia,Pan francés,kg,113.01
2020-02-01,Patagonia,Harina de trigo común,kg,46.65
2020-02-01,Patagonia,Arroz blanco simple,kg,72.04
2020-02-01,Patagonia,Fideos secos tipo guisero,500 g,60.91
2020-02-01,Patagonia,Carne picada común,kg,274.23
2020-02-01,Patagonia,Pollo entero,kg,119.55
2020-02-01,Patagonia,Aceite de girasol,"1,5 litros",150.64
2020-02-01,Patagonia,Leche fresca entera sachet,Litro,62.14
2020-02-01,Patagonia,Huevos de gallina,Docena,110.35
2020-02-01,Patagonia,Papa,kg,43.86
2020-02-01,Patagonia,Azúcar,kg,60.16
2020-02-01,Patagonia,Detergente líquido,750 cc,113.32
2020-02-01,Patagonia,Lavandina,1.000 cc,50.56
2020-02-01,Patagonia,Jabón de tocador,125 g,47.18
2020-03-01,GBA,Pan francés,kg,116.37
2020-03-01,GBA,Harina de trigo común,kg,43.43
2020-03-01,GBA,Arroz blanco simple,kg,67.75
2020-03-01,GBA,Fideos secos tipo guisero,500 g,59.15
2020-03-01,GBA,Carne picada común,kg,214.88
2020-03-01,GBA,Pollo entero,kg,118.62
2020-03-01,GBA,Aceite de girasol,"1,5 litros",150.46
2020-03-01,GBA,Leche fresca entera sachet,Litro,55.72
2020-03-01,GBA,Huevos de gallina,Docena,97.66
2020-03-01,GBA,Papa,kg,32.84
2020-03-01,GBA,Azúcar,kg,61.83
2020-03-01,GBA,Detergente líquido,750 cc,65.34
2020-03-01,GBA,Lavandina,1.000 cc,48.45
2020-03-01,GBA,Jabón de tocador,125 g,41.96
2020-03-01,Pampeana,Pan francés,kg,91.82
2020-03-01,Pampeana,Harina de trigo común,kg,44.52
2020-03-01,Pampeana,Arroz blanco simple,kg,72.79
2020-03-01,Pampeana,Fideos secos tipo guisero,500 g,54.81
2020-03-01,Pampeana,Carne picada común,kg,228.24
2020-03-01,Pampeana,Pollo entero,kg,121.12
2020-03-01,Pampeana,Aceite de girasol,"1,5 litros",161.43
2020-03-01,Pampeana,Leche fresca entera sachet,Litro,60.3
2020-03-01,Pampeana,Huevos de gallina,Docena,97.76
2020-03-01,Pampeana,Papa,kg,33.5
2020-03-01,Pampeana,Azúcar,kg,63.73
2020-03-01,Pampeana,Detergente líquido,750 cc,67.08
2020-03-01,Pampeana,Lavandina,1.000 cc,46.12
2020-03-01,Pampeana,Jabón de tocador,125 g,42.93
2020-03-01,Noreste,Pan francés,kg,81.52
2020-03-01,Noreste,Harina de trigo común,kg,43.97
2020-03-01,Noreste,Arroz blanco simple,kg,66.34
2020-03-01,Noreste,Fideos secos tipo guisero,500 g,49.87
2020-03-01,Noreste,Carne picada común,kg,230.28
2020-03-01,Noreste,Pollo entero,kg,119.67
2020-03-01,Noreste,Aceite de girasol,"1,5 litros",160.16
2020-03-01,Noreste,Leche fresca entera sachet,Litro,63.71
2020-03-01,Noreste,Huevos de gallina,Docena,89.46
2020-03-01,Noreste,Papa,kg,33.15
2020-03-01,Noreste,Azúcar,kg,63.01
2020-03-01,Noreste,Detergente líquido,750 cc,62.75
2020-03-01,Noreste,Lavandina,1.000 cc,48.53
2020-03-01,Noreste,Jabón de tocador,125 g,40.55
2020-03-01,Noroeste,Pan francés,kg,89.67
2020-03-01,Noroeste,Harina de trigo común,kg,42.29
2020-03-01,Noroeste,Arroz blanco simple,kg,67.72
2020-03-01,Noroeste,Fideos secos tipo guisero,500 g,46.22
2020-03-01,Noroeste,Carne picada común,kg,229.87
2020-03-01,Noroeste,Pollo entero,kg,115.5
2020-03-01,Noroeste,Aceite de girasol,"1,5 litros",155.02
2020-03-01,Noroeste,Leche fresca entera sachet,Litro,60.61
2020-03-01,Noroeste,Huevos de gallina,Docena,90.27
2020-03-01,Noroeste,Papa,kg,28.64
2020-03-01,Noroeste,Azúcar,kg,56.51
2020-03-01,Noroeste,Detergente líquido,750 cc,68.79
2020-03-01,Noroeste,Lavandina,1.000 cc,48.36
2020-03-01,Noroeste,Jabón de tocador,125 g,42.15
2020-03-01,Cuyo,Pan francés,kg,83.71
2020-03-01,Cuyo,Harina de trigo común,kg,42.5
2020-03-01,Cuyo,Arroz blanco simple,kg,70.64
2020-03-01,Cuyo,Fideos secos tipo guisero,500 g,55.03
2020-03-01,Cuyo,Carne picada común,kg,208.61
2020-03-01,Cuyo,Pollo entero,kg,118.59
2020-03-01,Cuyo,Aceite de girasol,"1,5 litros",148.25
2020-03-01,Cuyo,Leche fresca entera sachet,Litro,63.23
2020-03-01,Cuyo,Huevos de gallina,Docena,97.03
2020-03-01,Cuyo,Papa,kg,35.98
2020-03-01,Cuyo,Azúcar,kg,61.05
2020-03-01,Cuyo,Detergente líquido,750 cc,66.53
2020-03-01,Cuyo,Lavandina,1.000 cc,47.78
2020-03-01,Cuyo,Jabón de tocador,125 g,45.2
2020-03-01,Patagonia,Pan francés,kg,115.3
2020-03-01,Patagonia,Harina de trigo común,kg,47.4
2020-03-01,Patagonia,Arroz blanco simple,kg,75.0
2020-03-01,Patagonia,Fideos secos tipo guisero,500 g,61.78
2020-03-01,Patagonia,Pollo entero,kg,124.97
2020-03-01,Patagonia,Aceite de girasol,"1,5 litros",154.28
2020-03-01,Patagonia,Papa,kg,47.27
2020-03-01,Patagonia,Azúcar,kg,62.52
2020-04-01,GBA,Pan francés,kg,116.52
2020-04-01,GBA,Harina de trigo común,kg,43.7
2020-04-01,GBA,Arroz blanco simple,kg,70.13
2020-04-01,GBA,Fideos secos tipo guisero,500 g,59.79
2020-04-01,GBA,Carne picada común,kg,227.42
2020-04-01,GBA,Pollo entero,kg,118.37
2020-04-01,GBA,Aceite de girasol,"1,5 litros",150.03
2020-04-01,GBA,Leche fresca entera sachet,Litro,54.84
2020-04-01,GBA,Huevos de gallina,Docena,104.97
2020-04-01,GBA,Papa,kg,36.65
2020-04-01,GBA,Azúcar,kg,66.25
2020-04-01,GBA,Detergente líquido,750 cc,65.82
2020-04-01,GBA,Lavandina,1.000 cc,49.45
2020-04-01,GBA,Jabón de tocador,125 g,42.45
2020-04-01,Pampeana,Pan francés,kg,94.2
2020-04-01,Pampeana,Harina de trigo común,kg,46.06
2020-04-01,Pampeana,Arroz blanco simple,kg,73.7
2020-04-01,Pampeana,Fideos secos tipo guisero,500 g,54.82
2020-04-01,Pampeana,Carne picada común,kg,237.47
2020-04-01,Pampeana,Pollo entero,kg,123.6
2020-04-01,Pampeana,Aceite de girasol,"1,5 litros",160.58
2020-04-01,Pampeana,Leche fresca entera sachet,Litro,61.36
2020-04-01,Pampeana,Huevos de gallina,Docena,108.39
2020-04-01,Pampeana,Papa,kg,38.28
2020-04-01,Pampeana,Azúcar,kg,65.49
2020-04-01,Pampeana,Detergente líquido,750 cc,68.0
2020-04-01,Pampeana,Lavandina,1.000 cc,47.67
2020-04-01,Pampeana,Jabón de tocador,125 g,42.44
2020-04-01,Noreste,Pan francés,kg,82.17
2020-04-01,Noreste,Harina de trigo común,kg,44.4
2020-04-01,Noreste,Arroz blanco simple,kg,66.75
2020-04-01,Noreste,Fideos secos tipo guisero,500 g,53.87
2020-04-01,Noreste,Carne picada común,kg,241.44
2020-04-01,Noreste,Pollo entero,kg,123.38
2020-04-01,Noreste,Aceite de girasol,"1,5 litros",168.7
2020-04-01,Noreste,Leche fresca entera sachet,Litro,64.26
2020-04-01,Noreste,Huevos de gallina,Docena,93.73
2020-04-01,Noreste,Papa,kg,39.53
2020-04-01,Noreste,Azúcar,kg,64.17
2020-04-01,Noreste,Detergente líquido,750 cc,61.08
2020-04-01,Noreste,Lavandina,1.000 cc,49.73
2020-04-01,Noreste,Jabón de tocador,125 g,41.4
2020-04-01,Noroeste,Pan francés,kg,92.11
2020-04-01,Noroeste,Harina de trigo común,kg,43.85
